,townland,town,population,lat,lng
1496,Meenataggart,Haugh,9.0,54.720278,-8.124167
1497,Meenatinny,Suí Corr,13.0,54.91214865,-8.018769626979497
1498,Meenatole,Rathmelton,11.0,55.0105045,-7.697873228949398
1499,Meenavale,An Ghrafaidh,6.0,54.80773635,-8.152760200525767
1500,Meenavally (ED Mulmosog),Maol Mosóg,10.0,54.71683295,-8.407322112432913
1501,Meenavanaghan,Whitecastle,46.0,54.6211668,-7.9968632669354145
1502,Meenavean,Gleann Cholm Cille,16.0,54.673611,-8.689167
1503,Meenavoy,Stranorlar,82.0,54.8416981,-7.768431666013764
1504,Meenawilligan,Mín an Lábáin,7.0,54.96701855000001,-7.918286506380688
1505,Meenawullaghan,Inver,15.0,54.6713716,-8.314354397736299
1506,Meenbane,Stranorlar,17.0,54.84178905,-7.840879872184899
1507,Meenbannad,Inis Mhic an Doirn,117.0,54.98989720000001,-8.361143835203034
1508,Meenboy,An Leargaidh Mhór,11.0,54.64212295,-8.534353079957683
1509,Meencargagh (ED Dooish),Dooish,41.0,54.78293515,-7.856946290976125
1510,Meencorwick,Machaire Chlochair,28.0,54.984443999999996,-8.241944
1511,Meendacalliagh,Illies,42.0,55.175405500000004,-7.340374611847182
1512,Meenderrygamph,Machaire Chlochair,69.0,55.05772315,-8.230159358483522
1513,Meenderryherk Glebe,Cró Bheithe,14.0,54.94189205,-8.256922314155018
1514,Meenderrynasloe,Anagaire,245.0,55.01604515,-8.290406507735447
1515,Meenderryowan,Anagaire,177.0,55.01429105,-8.335779219349561
1516,Meendoran,Straid,103.0,55.23805600000001,-7.383056
1517,Meendrain,An Machaire,36.0,54.91627985,-8.384724697953335
1518,Meengilcarry (ED Mulmosog),Maol Mosóg,21.0,54.70395635,-8.397525250268604
1519,Meengilcarry (ED Cloghan),An Clochán,8.0,54.87550695,-8.012123220459987
1520,Meenlaragh (ED Gortahork),Gort an Choirce,177.0,55.144721999999994,-8.186667
1521,Meenletterbale,Greencastle,33.0,55.2447325,-7.037511527555875
1522,Meenlougher,Cloghard,39.0,54.78327715,-7.6486956322002015
1523,Meenmore,An Clochán Liath,713.0,54.96062190000001,-8.3860876
1524,Meenmore East,Baile na Finne,32.0,54.8859193,-8.089896756033673
1525,Meenmore West,Gleann Léithín,16.0,54.87929325,-8.164850788635817
1526,Meenreagh (ED Gleneely),Gleneely,44.0,54.72908695,-7.773288901211195
1527,Meenreagh (ED Loughkeel),Loch Caol,13.0,55.07348935,-7.7930664632582705
1528,Meenreagh (ED Rathmullan),Rathmullan,34.0,55.10609285,-7.57026641368058
1529,Meentagh,An Cheathrú Chaol,15.0,55.15065205000001,-7.628523425430983
1530,Meentaghconlan,Cnoc Colbha,8.0,55.1377322,-7.614357776090343
1531,Meentaghmore,Cnoc Colbha,20.0,55.15333199999999,-7.616401926129358
1532,Meentakeeraghan,An Leargaidh Mhór,18.0,54.63115735,-8.557413713992352
1533,Meentanadea,Maol Mosóg,10.0,54.7368293,-8.363156567924696
1534,Meentanakill,Bonnyglen,12.0,54.72429945,-8.280662948234887
1535,Meentashesk,Gleann Gheis,4.0,54.749930799999994,-8.510476324472194
1536,Meentullynagarn,Maol Mosóg,20.0,54.69944399999999,-8.404167
1537,Meentymorgal,Gleann Léithín,9.0,54.863104299999996,-8.115162002804539
1538,Meenybraddan,Bonnyglen,15.0,54.719722,-8.301667
1539,Meenychanon,An Leargaidh Mhór,13.0,54.66194399999999,-8.563333
1540,Meenyhooghan,Killybegs,32.0,54.649995200000006,-8.45709235571864
1541,Mevagh,Ros Goill,17.0,55.20590495,-7.8161061364909425
1542,Millbrook,Rathmullan,12.0,55.0979148,-7.559225201178371
1543,Millfarm,Urney West,9.0,54.78179040000001,-7.565672347381402
1544,Millford,Millford,381.0,55.09372165,-7.709529902668122
1545,Millsessiagh,Clonleigh South,33.0,54.84203545,-7.528705163485298
1546,Milltown (ED Convoy),Convoy,204.0,54.865027100000006,-7.6214686
1547,Milltown (ED Killymasny),Killymasny,49.0,54.92258879999999,-7.807568700000001
1548,Milltown (ED Raphoe),Raphoe,14.0,54.84805600000001,-7.619722
1549,Milltown (ED Tawnawully),Tawnawully,31.0,54.6859196,-8.0319657
1550,Mogumna,Maol Mosóg,13.0,54.750947100000005,-8.41050652893492
1551,Momeen,Treantaghmucklagh,57.0,54.908979,-7.532680285622092
1552,Monargan Glebe,Ard an Rátha,65.0,54.756111,-8.389722
1553,Monclink,Kincraigy,28.0,54.94771835,-7.576783962811296
1554,Mondooey Lower,Kincraigy,32.0,54.9256097,-7.594856862450234
1555,Mondooey Middle,Kincraigy,60.0,54.9116501,-7.591350523749303
1556,Mondooey Upper,Kincraigy,39.0,54.9111269,-7.604300661832928
1557,Moneen,Clonleigh North,20.0,54.8536593,-7.512959122718836
1558,Monellan,Gleneely,92.0,54.770795400000004,-7.702254586856116
1559,Moness (ED Burt),Burt,110.0,55.03058235,-7.452143427841767
1560,Moness (ED St. Johnstown),St. Johnstown,21.0,54.9190417,-7.485350458333333
1561,Money Beg,Dún Lúiche,68.0,55.02977705,-8.153517193126506
1562,Moneymore (ED Dunlewy),Dún Lúiche,33.0,55.025386,-8.1211
1563,Moneydarragh,Gleneely,130.0,55.2190871,-7.128824747209589
1564,Moneygreggan,Newtown Cunningham,70.0,55.00754535,-7.537383788798187
1565,Moneyhaughly,Manorcunningham,102.0,54.974167,-7.589722
1566,Moneymore (ED Ballintra),Ballintra,14.0,54.57990295000001,-8.13554133699402
1567,Moneymore (ED Newtown Cunningham),Newtown Cunningham,28.0,54.9748172,-7.539249726373043
1568,Monfad,Newtown Cunningham,59.0,54.987959,-7.5264809999999995
1569,Mongavlin,St. Johnstown,44.0,54.90650455,-7.458809264560872
1570,Monglass,Castleforward,44.0,54.980375300000006,-7.4533187000000005
1571,Monreagh (ED Killea),Killea,38.0,54.958493700000005,-7.456085099999999
1572,Monreagh or Barr of Kilmackilvenny,Fahan,73.0,55.086527000000004,-7.398732000000001
1573,Mooneennahasragh,An Clochán,19.0,54.84916,-7.922089
1574,Moress,Inch Island,134.0,55.07073075,-7.479862967042433
1575,Moross,Rosnakill,21.0,55.19540525,-7.704701187076774
1576,Mossfield,Mín an Lábáin,6.0,54.978150199999995,-7.926841690700469
1577,Mossy Glen,Greencastle,49.0,55.25305,-7.010445
1578,Mountainpark (ED Figart),Figart,21.0,54.8901975,-7.597824044784438
1579,Mountcharles,Tantallon,491.0,54.646389,-8.195556
1580,Mounthall,Gleneely,57.0,54.7640955,-7.695494257118685
1581,Mountpleasure,Mín an Lábáin,21.0,54.97968925,-7.900287948420358
1582,Moy,Maol Mosóg,9.0,54.75105135,-8.38948127337
1583,Moyle (ED Ballyarr),Ballyarr,28.0,55.06849455,-7.7045447820347155
1584,Moyle (ED Newtown Cunningham),Newtown Cunningham,29.0,54.99494745,-7.534716077083344
1585,Moylehill,Ballyarr,26.0,55.0607359,-7.70804153739384
1586,Moylemoss,Newtown Cunningham,7.0,54.99998455,-7.523596867646254
1587,Moyne,Tullynaught,15.0,54.63170225,-8.057393651972989
1588,Moyra Glebe,Na Croisbhealaí,90.0,55.114012100000004,-8.052943146940489
1589,Muckros (ED Donegal),Donegal,37.0,54.61305600000001,-8.581111
1590,Muckros (ED Largymore),An Leargaidh Mhór,27.0,54.61305600000001,-8.581111
1591,Muff (ED Culdaff),Culdaff,169.0,55.28995605,-7.172620631882408
1592,Muff (ED Kilderry),Kilderry,843.0,55.0674714,-7.269151600000001
1593,Muineagh (ED Desertegny),Desertegny,65.0,55.19416700000001,-7.530278
1594,Muineagh (ED Fanad West),Fánaid Thiar,24.0,55.185489200000006,-7.727004354514756
1595,Mullafin,Kincraigy,19.0,54.9001431,-7.5904932
1596,Mullaghaneary,Gleneely,31.0,54.7687474,-7.725642398134591
1597,Mullaghanny,Clonleigh North,27.0,54.85794535,-7.561087763355932
1598,Mullaghderg,Anagaire,49.0,55.03511685,-8.39195060997188
1599,Mullaghderg Mountain Pasture,Anagaire,64.0,55.0164478,-8.363199347877856
1600,Mullaghdoo Scotch,Anagaire,157.0,55.0284324,-8.348737986353457
1601,Mullaghdoo Irish,Anagaire,28.0,55.03820495,-8.355571304097204
1602,Mullagheep,Ballyarr,20.0,55.027008200000004,-7.721101078239269
1603,Mullanacross,Ballintra,20.0,54.589167,-8.162778
1604,Mullanalamphry,Clogher,16.0,54.6884022,-8.014888909805316
1605,Mullanard,Convoy,14.0,54.8423275,-7.688919039514923
1606,Mullanasole,Laghy,111.0,54.604468999999995,-8.133404400000002
1607,Mullanboy,Cloghard,69.0,54.79324535,-7.5945992289420365
1608,Mullanboys,Tantallon,63.0,54.6483056,-8.26455215414352
1609,Mullandrait,Stranorlar,245.0,54.80457565,-7.748903553485402
1610,Mullanmore,Na Gleannta,12.0,54.792778000000006,-8.237778
1611,Mullans (ED Ballyshannon Rural),Ballyshannon Rural,39.0,54.495172,-8.131069
1612,Mullans (ED Donegal),Donegal,248.0,54.811913600000004,-7.712562200000001
1613,Mullans (ED Tullynaught),Tullynaught,18.0,54.6340671,-8.072824214350069
1614,Mullantiboyle,Na Gleannta,51.0,54.79032125000001,-8.296533645620803
1615,Mulleny,Burt,40.0,55.02879105,-7.479316688338192
1616,Mullingar,Killygordon,14.0,54.80319110000001,-7.673076069458524
1617,Mully,An Ghrafaidh,22.0,54.8044108,-8.19652832465979
1618,Mullyvea,Dawros,17.0,54.81223615,-8.483006759033152
1619,Mulmosog or Altnagapple,Maol Mosóg,13.0,54.728333,-8.376111
1620,Mulnagoad,Templecarn,8.0,54.53841725,-7.867018078181504
1621,Mulnagung,Clonleigh North,36.0,54.87062645,-7.515375487292359
1622,Mulnamin More,Na Gleannta,18.0,54.83444665,-8.322787425147634
1623,Mulnaveagh,Clonleigh North,12.0,54.86467375,-7.5285495969050995
1624,Multins,Corkermore,23.0,54.68074775,-8.390827182891648
1625,Muntermellan,Dún Fionnachaidh,36.0,55.1979212,-7.961572599999999
1626,Munterneese,Tantallon,74.0,54.62947355,-8.243108764868666
1627,Muntertinny,Figart,34.0,54.88520875,-7.626311216547429
1628,Murren,Fánaid Thuaidh,14.0,55.23137015,-7.655122990404081
1629,Murlough (ED Clonleigh South),Clonleigh South,22.0,54.8410805,-7.507935828947357
1630,Murlough (ED Newtown Cunningham),Newtown Cunningham,8.0,55.0004283,-7.5411872057876765
1631,Murroe,Dún Fionnachaidh,68.0,55.16361455000001,-8.02373179480563
1632,Murvagh Upper Glebe,Ballintra,13.0,54.59819075,-8.153252563164944
1633,Naran,Dawros,98.0,54.83741,-8.4472169
1634,Navenny,Knock,877.0,54.795556000000005,-7.772778
1635,Newmill,Rathmelton,43.0,55.0265466,-7.633721590564447
1636,Newrow (ED Clonleigh North),Clonleigh North,15.0,54.871624,-7.476238
1637,Newrow (ED Figart),Figart,29.0,54.85232485,-7.623877941894031
1638,Newtownburke,Gleann Gheis,9.0,54.773286899999995,-8.49457
1639,Newtowncunningham,Newtown Cunningham,362.0,54.992634200000005,-7.516942922226369
1640,Newtowndrumgornan,Donegal,20.0,54.68204040000001,-8.12682013049044
1641,Newtownhamilton,Killea,37.0,54.9523811,-7.406522399403767
1642,Norrira,Malin,45.0,55.30540190000001,-7.2702033707878675
1643,Oakfield Demesne,Raphoe,64.0,54.8787434,-7.572987894616679
1644,Ogherbeg,Haugh,50.0,54.689407900000006,-8.117420366445055
1645,Oldtown,Letterkenny Rural,440.0,54.942938600000005,-7.740590105569052
1646,Oort,Gleneely,78.0,55.24042785,-7.17261533740402
1647,Oughterlin,Killygarvan,12.0,55.1114789,-7.5982310905966175
1648,Oughtmeen,An Clochán Liath,44.0,54.935680299999994,-8.29392248381545
1649,Oughtnadrin,Laghy,23.0,54.61494329999999,-8.101220550377061
1650,Owenboy (ED Illies),Illies,34.0,55.19706565,-7.359158044550548
1651,Owenkillew and Barnahone,Buncrana Rural,11.0,55.1137912,-7.363839810397661
1652,Owennagadragh,Gleneely,14.0,54.75375305,-7.6652394775226735
1653,Owenteskiny,Inis Caoil,19.0,54.72369065,-8.590714323650559
1654,Parkhill,Ballyshannon Rural,49.0,54.52139515,-8.16780438600786
1655,Parkmore,Ards,54.0,55.1848479,-7.906089983678774
1656,Pettigoe,Pettigoe,61.0,54.5494414,-7.8321521999999995
1657,Plaster,Newtown Cunningham,13.0,54.9865941,-7.5166146
1658,Pluck,Magheraboy,32.0,54.94062879999999,-7.6416241
1659,Plughoge (Aran Island),Árainn Mhór,35.0,54.98764900000001,-8.544809786308479
1660,Point (ED Tantallon),Tantallon,8.0,54.6100132,-8.272637139773371
1661,Pollans,Templedouglas,9.0,54.97786915,-7.840159244293709
1662,Pollet,Fánaid Thuaidh,21.0,55.25646415,-7.627204080691817
1663,Pollnaranny,Ballintra,19.0,54.57281815,-8.034171689217732
1664,Port (ED Dunfanaghy),Dún Fionnachaidh,50.0,55.164722,-7.977778
1665,Port (ED Inver),Inver,44.0,54.64,-8.306944
1666,Porthall,Clonleigh North,152.0,54.87902595,-7.456091616489093
1667,Portleen,Loch Caol,47.0,55.05805600000001,-7.7308330000000005
1668,Portlough,Castleforward,21.0,54.99811295000001,-7.457736914457768
1669,Portnason,Ballyshannon Urban,13.0,54.4993818,-8.20858785967006
1670,Prablin,Rathmelton,13.0,55.02108585000001,-7.620267994659753
1671,Prieststown,Convoy,19.0,54.87017995,-7.6978181334417535
1672,Procklis (ED Kilmacrenan),Kilmacrenan,49.0,55.035801,-7.794485000000001
1673,Procklis (ED Templedouglas),Templedouglas,53.0,54.95695210000001,-7.879039134070821
1674,Race End,Gortnavern,66.0,55.010833,-7.723056
1675,Rafoarty (ED Ballintra),Ballintra,32.0,54.59633445,-8.105338574357507
1676,Raforker,Donegal,10.0,54.6481673,-8.102924791321076
1677,Rahan Far,Dunkineely,8.0,54.615181400000004,-8.371995390277359
1678,Rahan Near,Dunkineely,18.0,54.62319845,-8.36654719144874
1679,Rahanlacky,Corkermore,11.0,54.6754795,-8.335425931607546
1680,Raneany East,Laghy,26.0,54.62577405,-8.070266266321557
1681,Raneany West,Laghy,102.0,54.62392005,-8.080092724911617
1682,Raneely,Tantallon,9.0,54.60916700000001,-8.292778
1683,Rann,Corravaddy,67.0,54.92394085,-7.759902332918288
1684,Rannagh and Toories,Árainn Mhór,22.0,54.97852295,-8.55743728915511
1685,Ranny (ED Carrowkeel),An Cheathrú Chaol,69.0,55.13188885,-7.668643977330607
1686,Ranny (ED Lettermacaward),Leitir Mhic an Bhaird,75.0,54.86692905,-8.337213687007461
1687,Raphoe Demesne,Raphoe,137.0,54.87135855,-7.593536298395318
1688,Raphoe Townparks,Raphoe,855.0,54.873606200000005,-7.604023365090548
1689,Rareagh,Corravaddy,77.0,54.899883700000004,-7.805609700000001
1690,Rarooey,Donegal,17.0,54.642455700000006,-8.103697279240711
1691,Rashedoge,Killymasny,16.0,54.93642105,-7.844734537173567
1692,Rashenny,Ballyliffin,155.0,55.278332999999996,-7.344167
1693,Rath,Ballintra,23.0,54.5850983,-7.996079014571232
1694,Rathdonnell,Edenacarnan,81.0,54.99273835,-7.8119007567181376
1695,Rathfragan,Ballintra,11.0,54.56259985,-8.187799589235762
1696,Rathglass,Bundoran Rural,10.0,54.473333,-8.234167
1697,Rathmelton,Rathmelton,943.0,55.03276445,-7.647042275438941
1698,Rathmore,Bundoran Rural,75.0,54.48139665,-8.22748311095501
1699,Rathmullan and Ballyboe (ED Rathmullan),Rathmullan,508.0,55.0972281,-7.54816630519298
1700,Ratteen,St. Johnstown,17.0,54.89621205,-7.479966198192084
1701,Raws Lower,Cloghard,47.0,54.76055600000001,-7.601111
1702,Raws Upper,Cloghard,11.0,54.7542121,-7.623963041305358
1703,Ray (ED Cross Roads),Na Croisbhealaí,103.0,55.146389,-8.055556
1704,Ray (ED Glenalla),Glenalla,62.0,55.08287275,-7.596553153873933
1705,Raymoghy,Manorcunningham,105.0,54.945689,-7.6200254
1706,Redford Glebe,Culdaff,22.0,55.28255235,-7.125562640155543
1707,Revlin,Donegal,18.0,54.65188645,-8.120717653374513
1708,Rinboy,Fánaid Thuaidh,20.0,55.24792905,-7.73265583530204
1709,Rinclevan,Dún Fionnachaidh,25.0,55.1732934,-7.974095674349371
1710,Rinmore,Fánaid Thuaidh,14.0,55.2546913,-7.6841193859375
1711,Rinnafarset,Anagaire,276.0,55.03721465,-8.30630500485627
1712,Rinnakill,Gleann Cholm Cille,33.0,54.62496395,-8.640820097072435
1713,Rinnaraw,Ards,14.0,55.1777182,-7.936755372483558
1714,Rinnasligo,Ards,16.0,55.15390735,-7.880231554331767
1715,Rockfield,St. Johnstown,9.0,54.791541599999995,-7.7639252999999995
1716,Rockhill (ED Ards),Ards,102.0,55.17643315,-7.9276378699724015
1717,Rockhill (ED Ballymacool),Ballymacool,26.0,54.930544,-7.771886599999999
1718,Rockhill (ED Cavangarden),Cavangarden,84.0,54.57083299999999,-8.113056
1719,Roelough,An Leargaidh Mhór,9.0,54.61867085,-8.569944199723928
1720,Roes,Eanymore,15.0,54.68317515,-8.217419340345392
1721,Roosky (ED Creeslough),An Craoslach,35.0,55.09319525,-7.938044739680798
1722,Roosky (ED Castleforward),Castleforward,124.0,54.992222,-7.4791669999999995
1723,Roosky (ED Fahan),Fahan,15.0,55.093332999999994,-7.435278
1724,Roosky (ED Kincraigy),Kincraigy,63.0,54.91120295,-7.635727081299874
1725,Roosky (ED Straid),Straid,53.0,55.2567093,-7.4085235
1726,Roosky (ED Whitecastle),Whitecastle,120.0,55.1470874,-7.180958944902361
1727,Roosky Lower,Castlefinn,31.0,54.91653639999999,-7.634256599999999
1728,Roosky Upper,Castlefinn,82.0,54.9035498,-7.6417641000000005
1729,Rosepenna,Ros Goill,133.0,55.18830500000001,-7.824892999999999
1730,Roshin (ED Dunfanaghy),Dún Fionnachaidh,22.0,55.1503564,-7.980807037124539
1731,Roshin (ED Gartan),Gartán,30.0,55.00092925,-7.914199597299344
1732,Roshin (ED Killybegs),Killybegs,62.0,54.62000505,-8.456666860277144
1733,Roshin (ED Templedouglas),Templedouglas,12.0,54.9831225,-7.869591123334563
1734,Roshin Acres,Inis Mhic an Doirn,163.0,54.98330780000001,-8.417286891174367
1735,Roshin Lodge,Inis Mhic an Doirn,21.0,54.98807340000001,-8.431143514995046
1736,Roshin North,Inis Mhic an Doirn,21.0,54.99081045,-8.438492029742683
1737,Roshin South,An Machaire,42.0,54.931129799999994,-8.423852938382328
1738,Rosnakill,Rosnakill,70.0,55.18721005,-7.688615379710442
1739,Rossbeg,Dawros,27.0,54.817221999999994,-8.515278
1740,Rossbrackan (ED Magheraboy),Magheraboy,101.0,54.95166700000001,-7.637222
1741,Rosscad,An Craoslach,32.0,55.11419055,-7.902894952532836
1742,Rosscat,Ballyshannon Rural,18.0,54.54597395,-8.174388844610817
1743,Rossgarrow,Millford,152.0,55.09540079999999,-7.7031277000000005
1744,Rossgeir,Clonleigh North,132.0,54.849167,-7.500278
1745,Rossilly,Laghy,10.0,54.61425345,-8.119308559577004
1746,Rossilly Barr,Laghy,14.0,54.60256175000001,-8.032400388266836
1747,Rosskirk and Killhill,Fánaid Thuaidh,24.0,55.23050625000001,-7.641213525013898
1748,Rossmore,Tullynaught,18.0,54.626111,-8.118889
1749,Rossnowlagh Lower,Ballintra,11.0,54.5655664,-8.2114405
1750,Rossnowlagh Upper or Crockahany,Ballintra,46.0,54.5554703,-8.201104449503433
1751,Rossreagh,Rathmelton,59.0,55.0411593,-7.643161583606022
1752,Rossylongan,Donegal,127.0,54.64827275,-8.139071300295898
1753,Roughan (ED Clonleigh South),Clonleigh South,9.0,54.8407479,-7.4756825731200465
1754,Roughan (ED Killymasny),Killymasny,19.0,54.925175100000004,-7.7975089
1755,Roughan (ED Newtown Cunningham),Newtown Cunningham,10.0,55.0087924,-7.544327768012312
1756,Roughan Glebe,Newtown Cunningham,16.0,55.01176265,-7.549862457407375
1757,Roughpark (ED Castlewray),Castlewray,197.0,54.9744956,-7.678237299999999
1758,Roughpark (ED Rathmelton),Rathmelton,25.0,55.02191235,-7.642227275011669
1759,Roxborough Glebe,Cill Charthaigh,119.0,54.64818575,-8.632303097895244
1760,Rushyhill,Gleneely,18.0,55.238218999999994,-7.146569
1761,Ryelands,Treantaghmucklagh,32.0,54.95368425,-7.548308421854223
1762,Saintjohnstown,St. Johnstown,334.0,54.9286428,-7.465401622967446
1763,Sallaghagrane,Letterkenny Rural,672.0,54.948215299999994,-7.753014500000001
1764,Sallows,An Bhinn Bhán,66.0,54.71987070000001,-8.197364064349312
1765,Sallywood,Gleneely,26.0,54.76094835,-7.7517908481164275
1766,Salthill Demesne,Tantallon,65.0,54.63708520000001,-8.211920731339582
1767,Saltpans (ED Maghery),An Machaire,30.0,54.93437385,-8.412786258863637
1768,Saltpans (ED Rathmullan),Rathmullan,21.0,55.1343615,-7.527355842074697
1769,Sandfield,Dawros,49.0,54.802778,-8.4475
1770,Sandhill,Ards,23.0,55.1798846,-7.946857595236557
1771,Scaddaman,Gleann Gheis,13.0,54.74821635,-8.443837192181377
1772,Scribly,Corravaddy,107.0,54.9384868,-7.7231252999999995
1773,Seacor,Suí Corr,29.0,54.938056,-7.901667
1774,Sesnacully,Raphoe,8.0,54.8667277,-7.611574090976009
1775,Sessiagh (Allison),Castlefinn,206.0,54.80903295,-7.5921403491964075
1776,Sessiagh (ED Fanad West),Fánaid Thiar,11.0,55.24,-7.737778
1777,Sessiagh (Long),Castlefinn,19.0,54.81447455,-7.586484161597997
1778,Sessiagh (O'Neill),Knock,171.0,54.78616245,-7.790262054916026
1779,Shallogan More,Gleann Léithín,13.0,54.84080935,-8.20220360877428
1780,Shalwy,An Leargaidh Mhór,15.0,54.62416700000001,-8.531389
1781,Shanaghan,Gleann Gheis,38.0,54.76805600000001,-8.45
1782,Shanbally,Gleann Cholm Cille,39.0,55.155278,-7.976667
1783,Shandrim,Mintiaghs,135.0,55.184454599999995,-7.41160484418357
1784,Shannagh (ED Ballintra),Ballintra,34.0,54.592778,-8.054167
1785,Shannagh (ED Raphoe),Raphoe,17.0,54.85851725000001,-7.579366860678428
1786,Shannaghdoo,Fánaid Thuaidh,27.0,55.24873845000001,-7.661028503321434
1787,Sharagore,Desertegny,51.0,55.20600820000001,-7.498919216842418
1788,Sharon Glebe,Newtown Cunningham,9.0,54.98406395,-7.56166586735899
1789,Sheegys,Ballyshannon Rural,36.0,54.51113295,-8.219306248189914
1790,Sheercloon,Clonleigh North,29.0,54.85386515,-7.539793995659932
1791,Shellfield,Rathmelton,13.0,55.02380835,-7.58652357307473
1792,Sheskinapoll,Treantaghmucklagh,20.0,54.9106669,-7.571640400000001
1793,Sheskinarone,An Clochán Liath,163.0,54.973428500000004,-8.356219909899634
1794,Sheskinbeg,Machaire Chlochair,33.0,55.078755099999995,-8.267341240534309
1795,Sixty Acres,Clonleigh North,19.0,54.8619973,-7.475038729780438
1796,Skelpy,Urney West,57.0,54.768332400000006,-7.562705608358969
1797,Skeoge,Burt,58.0,55.04623589999999,-7.395660286265527
1798,Skerry,Loch Caol,17.0,55.05308825,-7.7712673598088005
1799,Skreen,Tullynaught,7.0,54.64404125,-8.003298215101287
1800,Skreen Upper,Loch Caol,22.0,55.0669924,-7.767789539141193
1801,Sladran,Mintiaghs,118.0,55.1847223,-7.43876923914832
1802,Slatehill,Newtown Cunningham,16.0,54.995724200000005,-7.566561635230969
1803,Sleeghan,Machaire Chlochair,20.0,55.084548999999996,-8.25736873151535
1804,Slievebuck,Kincraigy,34.0,54.90078225,-7.568320107793058
1805,Sminver,Carrickboy/Ballyshannon Urban,7.0,54.49716865,-8.186095124644403
1806,Snugborough,Ard an Rátha,10.0,54.75579575,-8.357377503690683
1807,Sockar,Edenacarnan,55.0,54.9784661,-7.833236200000001
1808,Soppog,Kilderry,162.0,55.064721999999996,-7.321111
1809,Speenoge,Burt,162.0,55.0387686,-7.4282475
1810,Spierstown,Clogher,56.0,54.67049605,-8.061138704319022
1811,Springhill,Clonleigh South,24.0,54.837504300000006,-7.534831119117651
1812,Sruhanreagh,Dún Lúiche,96.0,55.11146435,-8.118549117251947
1813,Stackarnagh,Templedouglas,82.0,54.96757150000001,-7.842762695779223
1814,Starritstown,Convoy,22.0,54.8815218,-7.683919786843863
1815,Stormhill,Ard an Rátha,10.0,54.75962455,-8.388626974747687
1816,Straboy (ED Glenties),Na Gleannta,42.0,54.82422560000001,-8.25136666705118
1817,Straboy (ED Kilgoly),Cill Ghabhlaigh,7.0,54.74555600000001,-8.6225
1818,Stragally,Allt na Péiste,29.0,54.8100161,-7.98199384372378
1819,Stragar,Tieveskeelta,71.0,54.68275035,-8.412959540613539
1820,Stragraddy,An Tearmann,38.0,55.06699755,-7.876545194227163
1821,Straid (ED Straid),Straid,206.0,55.264494799999994,-7.4270046
1822,Straid or Glebe,Cill Ghabhlaigh,4.0,55.2377051,-7.424356480174563
1823,Strakeenagh,Machaire Chlochair,23.0,55.0704218,-8.246260216612919
1824,Straleel,Cró Chaorach,36.0,54.680278,-8.626944
1825,Straleel North,Gleann Cholm Cille,22.0,54.6899789,-8.641585695175152
1826,Straleel South,Gleann Cholm Cille,19.0,54.67859034999999,-8.642186730216718
1827,Stralongford,Convoy,89.0,54.8912947,-7.7497872999999995
1828,Stramackilmartin,Machaire Chlochair,50.0,55.0916759,-8.279874486598336
1829,Stramore,Mín an Lábáin,18.0,54.96862400000001,-7.968556280733032
1830,Stranabrattoge,An Clochán,35.0,54.8452243,-7.959141396881727
1831,Stranabrooey,Machaire Chlochair,25.0,55.09194399999999,-8.266667
1832,Stranaclea,Illies,22.0,55.143081099999996,-7.361807431506683
1833,Stranaglogh,Na Gleannta,153.0,54.80805279999999,-8.284612872621787
1834,Stranakirk,Cró Chaorach,11.0,54.69513045,-8.603743369408416
1835,Stranamuck,Castlefinn,31.0,54.799437899999994,-7.575506288904522
1836,Stranorlar,Stranorlar,679.0,54.8045069,-7.769133
1837,Strasallagh,Na Gleannta,9.0,54.782107200000006,-8.229830754447068
1838,Straths,Ballyliffin,56.0,55.2742613,-7.328700639531625
1839,Strawoaghter Glebe,Ard an Rátha,6.0,54.75420575,-8.312835014707215
1840,Stroangarrow,Allt na Péiste,12.0,54.78920335,-8.019922268773723
1841,Stroangibbagh (ED Altnapaste),Allt na Péiste,6.0,54.8007694,-7.983411462752602
1842,Stroangibbagh (ED Lettermore),Lettermore,5.0,54.8806669,-7.793110386313809
1843,Stroove,Greencastle,93.0,55.228880700000005,-6.9317125
1844,Summerhill,Donegal,43.0,54.636554950000004,-8.15439624376034
1845,Summy,Dawros,38.0,54.81920529999999,-8.462498236608074
1846,Swillybrin,Ards,28.0,55.149443999999995,-7.948889
1847,Tamnawood,Clonleigh North,22.0,54.85313635,-7.522121411704386
1848,Tamur (ED Bonnyglen),Bonnyglen,21.0,54.72489845,-8.302815610996872
1849,Tamur (ED Templecarn),Templecarn,28.0,54.56054565,-7.954555636416996
1850,Tangaveane (ED Graffy),An Ghrafaidh,8.0,54.792778000000006,-8.171667
1851,Taughboy,Goland,11.0,54.753611,-7.834444
1852,Tawnacrom,Castlefinn,16.0,54.8004674,-7.566858592647068
1853,Tawnagh,Tullynaught,14.0,54.64482295,-8.054247771008242
1854,Tawnaghgorm,Tawnawully,36.0,54.70180705,-8.025427505279946
1855,Tawnaghlahan,Tawnawully,11.0,54.7006552,-8.000969947864089
1856,Tawnalary,Donegal,28.0,54.6376221,-8.106175801923209
1857,Tawnasligo,Killybegs,78.0,54.640471600000005,-8.41968734644002
1858,Tawnawully Mountains,Tawnawully,15.0,54.732232,-7.98781471166699
1859,Tawny (ED Largymore),An Leargaidh Mhór,161.0,54.624444,-8.600833
1860,Tawny (ED Rosnakill),Rosnakill,39.0,55.2,-7.683333
